date,away_abbr,away_name,away_score,home_abbr,home_name,home_score,year,neutral,away_short_rest,away_long_rest,home_short_rest,home_long_rest,dvoa,home_off_dvoa,away_off_dvoa,sp_dvoa,team_rankings_rating,strength_of_schedule,away_points_per_play,away_yards_per_play,away_yards_per_rush,away_yards_per_pass,home_points_per_play,home_yards_per_play,home_yards_per_rush,home_yards_per_pass,result,close
November 20,rav,Baltimore,17,dal,Dallas,27,2016,0,0,0,0,0,0.9078902577699771,0.16934421177039471,-0.681014905354546,-0.9726376829105394,0.6281538238275315,-0.6616696091092549,1.4718762304708406,0.5740703672170947,0.9461837045111368,1.297115092547086,0.18544426173198936,0.12962580255796552,0.0305572396191387,0.16824629051158624,10,7.0
November 20,oti,Tennessee,17,clt,Indianapolis,24,2016,0,0,0,0,1,-0.6255332114891509,0.820938395243807,-0.6421261477515352,1.4140004605591316,0.45509338557214457,0.466595959056316,-0.8801576835286358,-1.8012821752486992,-2.301468575931048,-1.2035528858439533,0.7429478351479941,0.1447998536652481,-0.9554982680455651,0.5488851549957408,7,3.0
November 20,mia,Miami,14,ram,Los Angeles Rams,10,2016,0,0,0,0,0,-2.1916086411001383,-2.7047865502209802,0.33792121348375564,1.7590374101915263,-1.3902303416078345,-0.09527622327307866,-0.9280464232315204,0.18412411794774375,0.3283646853522194,-0.024711941888224342,-1.9495571045074889,-1.6843977467773923,-0.06008284033138045,-1.8189244762244001,-4,0.0
November 20,nwe,New England,30,sfo,San Francisco,17,2016,0,0,0,0,0,-3.210690855701203,-0.8794089162118162,0.12394583531988035,-0.7770128770363286,-4.212412391694546,0.6098462837197611,-2.7978466523106844,-1.9312642583384843,-0.7927806844715894,-2.7848948268644254,-3.097611555825286,-2.0381366952622995,-0.6003696512266092,-2.0715267257733947,-13,-11.0
November 20,phi,Philadelphia,15,sea,Seattle,26,2016,0,0,0,0,0,-0.47404502849421426,-1.7307661139489323,0.7776995677412264,-2.195019244635001,0.6071304987269349,-0.8003987302659185,1.6298407538465578,2.070984006801103,2.3617656052857505,1.035395413097423,-0.5597968444665284,0.4126169613458891,-0.4039017199919804,0.7400723323181512,11,6.5
November 20,gnb,Green Bay,24,was,Washington,42,2016,0,0,0,0,0,-0.21832749684505937,1.2575784824453105,0.41652214444372215,0.6140195238344508,-0.7753089601934405,-0.23539648397029042,-1.2948017549221156,-1.456193749845323,-1.5326516515726636,-0.6779087540801294,1.4535615979620167,3.0604399359377434,0.453706462071901,2.846602263185979,18,3.0
November 21,htx,Houston,20,rai,Oakland,27,2016,0,0,0,0,1,2.0798592536237286,0.07204582579256702,-2.0284841420271817,1.8903490190146857,0.7538472716285035,1.1797175184073077,0.7381037016962533,0.2155597966944427,0.12703414508626304,-0.011483304701224384,0.12221914531419664,-1.3913550027216215,-0.32457137719981677,-1.8768685681296589,7,6.5
November 24,min,Minnesota,13,det,Detroit,16,2016,0,1,0,1,0,-1.0597052326436618,-0.939475671103135,-2.8017549488741964,0.5337164453579616,-0.6728713515061004,0.044148467653858825,0.21731764356868488,-0.1161064835896558,1.6357220365457192,-0.5437417550585486,-1.3521866368051494,-1.1235378950409804,-1.083945593646385,-1.173534931066607,3,2.0
November 24,was,Washington,26,dal,Dallas,31,2016,0,1,0,1,0,0.7609830372373316,2.0327999808563164,0.999223170513321,0.3038465176964937,0.8294193254032916,-1.0851604551671232,0.29424362359114786,-1.8461399991146759,-0.16740238586454004,-1.0782049782803704,1.0866650498823174,1.7365284486418162,2.2369434318334753,1.3153693544460419,5,5.5
November 24,pit,Pittsburgh,28,clt,Indianapolis,7,2016,0,1,0,1,0,-1.5769323539862887,-0.41764597822048916,-0.5195336701131078,1.1587036204377243,-1.020853625983429,-2.780167194054008,-0.9597274542637502,-2.0029663724430127,-1.6333169217056422,-1.3355151120010338,-0.008069488310612605,0.1447998536652481,-0.679699994018774,0.3576979776733321,-21,-8.5
November 27,cin,Cincinnati,14,rav,Baltimore,19,2016,0,0,0,0,0,0.20997136779228776,-0.6109053857088556,1.6365268726439286,2.1243959931996232,-0.2122195972595321,-0.518767069330947,1.4721699849944696,0.9908609067249994,1.7653332639360102,0.37117473658301814,-1.8366343548154558,-0.9112945259500338,0.1476948280616044,-1.7523029335158244,5,3.5
November 27,ram,Los Angeles Rams,21,nor,New Orleans,49,2016,0,0,0,0,0,1.8159071480910132,0.7266292400589673,-4.382762492529489,-2.7945795072548276,1.8223517492038788,1.1779785939816225,0.008999356169480333,0.8206123882773848,2.2321543778954607,0.1853576481021464,1.4549255159221262,0.523764438525287,-0.5512526684179531,0.16824629051158624,28,7.5
November 27,sfo,San Francisco,24,mia,Miami,31,2016,0,0,0,0,0,1.3966713758715885,1.320071107561447,-0.7155556407985952,0.274242558713088,1.4985560128234596,0.4697260230225495,0.7100627130791386,0.6323503362023473,-2.4021338460640287,1.2322363659007938,2.0534065484934687,1.6102069203551381,2.1576130890413125,1.824044833865358,7,7.0
November 27,oti,Tennessee,27,chi,Chicago,21,2016,0,0,0,0,0,-0.8939319789098715,0.36701642849509925,0.20049438354030447,0.07351247375464054,-1.0731321472665218,0.32508455881855647,-1.1130237943916534,-0.4343506187544761,-1.4823190165061744,-0.4161890746304666,-0.9118392235950761,0.7360078076162311,0.40458947926324407,0.4208485400605794,-6,-6.5
November 27,jax,Jacksonville,21,buf,Buffalo,28,2016,0,0,0,0,0,0.7530778382999961,0.2652464470747311,-1.7077861574415492,0.07150130320630477,1.0620154099176744,-0.37864680863373534,0.5833385889502113,0.5023682531125664,-0.8644999973472579,0.5097512813335994,1.1626276299943126,-1.1942856847379617,1.4397619697366046,-1.4313436510975914,7,7.5
November 27,crd,Arizona,19,atl,Atlanta,38,2016,0,0,0,0,1,1.298350651802161,0.09512295136466498,-1.2694113780120908,2.461078849785082,0.8222375871835148,1.7429808402772506,-0.9280464232315204,-0.10268433847037753,-1.3602670685640161,0.9661071407221324,2.836181722782779,0.43784259772102074,-1.1519661992801926,1.5783845449590175,19,4.0
November 27,sea,Seattle,5,tam,Tampa Bay,14,2016,0,0,0,0,0,-0.8242700664872129,-1.6379912526773879,0.1217374998216682,-0.5240366183168503,-1.091067646126932,1.0371627635141367,-0.0641715933062854,-1.0528253554566942,-0.14601570805536307,-1.6643182909614862,-1.834696538344589,-1.7147458489919616,-3.5170130770788584,0.0367386952550975,9,-5.0
November 27,car,Carolina,32,rai,Oakland,35,2016,0,0,0,0,0,0.9325838170830638,0.12783791468735517,-1.1054348986319582,0.7556963962528789,0.3289534349685656,0.33273582629157095,-0.5986684466536684,-0.7928611892771283,0.12703414508626304,-1.3311055662720335,1.0234399334645223,0.2155476433622293,-0.32457137719981677,0.035003205094434664,3,3.5
November 27,kan,Kansas City,30,den,Denver,27,2016,0,0,0,0,1,-0.7230076829904051,-1.3584537337503462,2.2485410458456316,-2.9075806532506263,-0.3343410226396474,1.039597257710096,1.1940270360109864,2.156108266024909,-0.318400291064008,2.735470943087975,-1.9704036116573214,-0.5727296285724134,-0.4832320627841443,-0.7297455041952035,-3,3.5
November 28,gnb,Green Bay,27,phi,Philadelphia,13,2016,0,0,0,0,0,0.1371195194688698,-0.2771100718003213,2.573630704550834,2.639012014539109,-0.47878758815011724,0.47216051721850844,-0.7232213009856172,-0.9094211272476331,-0.7135020921477899,-0.4810678012767587,0.6493660180121139,0.30146948416649555,-0.4530187028006398,0.4139065794179264,-14,4.0
December 1,dal,Dallas,17,min,Minnesota,15,2016,0,0,0,0,0,-1.5904243742584045,-0.7431476757881791,2.1599777934146434,-0.06507029012789278,-0.7274577735583553,0.044148467653858825,0.0020961248642243913,0.0541420348579611,-1.3816537463731955,0.30188646420772935,-1.4279703281310645,-1.037616054236714,-2.7689485977906445,-0.7297455041952035,-2,-3.0
December 4,sfo,San Francisco,6,chi,Chicago,26,2016,0,0,0,0,0,0.7220474469492355,1.0030462418956825,-1.0975436149842297,-0.1250517352286762,0.358089197272216,-0.9453879793550484,-0.030874912394098897,1.179122958800037,-1.0368845803559052,1.035395413097423,0.5687377855090321,1.8072762383387997,2.610975671477581,1.5679716039950364,20,-1.0
December 4,kan,Kansas City,29,atl,Atlanta,28,2016,0,0,0,0,0,0.44488965632678723,1.300232071492087,-0.6276037009638497,-1.5385716454502951,0.48679508455724796,0.04901745604577734,-1.0076161939666348,-0.304368535664691,-1.1375498504888817,0.57022046225089,1.462892902744186,2.580379459166156,1.3302182669609364,2.343133254248654,-1,5.0
December 4,mia,Miami,6,rav,Baltimore,38,2016,0,0,0,0,0,0.4198388256960682,-0.5216380434771947,1.2254815064444935,1.1315749482830393,0.5257539085182548,-0.09527622327307866,0.278623423967754,0.18412411794774375,0.8744643916354681,-0.024711941888224342,-0.6350066372816862,-0.10784320290810845,1.526686198195565,-1.1787414015485966,32,3.0
December 4,ram,Los Angeles Rams,10,nwe,New England,26,2016,0,0,0,0,0,3.7599847067059677,1.1157052115578603,-2.5402322641046657,-1.397049478458656,3.9208106898181674,-0.8031810093470146,4.242928644587984,3.007702878668141,3.051303937320334,2.5474490817426045,1.516786714379811,-0.06744351542569427,-1.6846591245086282,0.6803927502522296,16,13.0
December 4,det,Detroit,28,nor,New Orleans,13,2016,0,0,0,0,0,0.906481497174632,3.0141048847452785,-1.7001506289121213,-1.7733921467691984,0.6147587397493187,1.883796670744736,-1.7097076917089902,-1.3979137808600706,1.3412855055949187,-1.6621135180969868,1.2618067756041986,2.3984841922897813,0.8277387017160089,1.6977437090908607,-15,6.0
December 4,den,Denver,20,jax,Jacksonville,10,2016,0,0,0,0,0,-1.0602575783332358,-3.015957383655648,-0.5552908741043254,-0.04258278077705635,-1.7775802494707138,-2.2127304535624206,-0.1584803000939099,2.142686120905633,2.383152283094928,1.2278268201717952,-2.6634353695999766,-2.9830835976981893,0.3252591364710812,-3.664174706739918,-10,-3.5
December 4,htx,Houston,13,gnb,Green Bay,21,2016,0,0,0,0,0,2.3772741040088516,0.38907069145833173,-1.82625521451714,1.2628865571062022,1.0731779799828518,0.04762631650522914,0.46289829794905146,0.2155597966944427,0.6731338513695129,-0.011483304701224384,0.7872270287343084,-0.8001470487706402,-0.09789008598168258,-1.3647221083890158,8,7.0
December 4,phi,Philadelphia,14,cin,Cincinnati,32,2016,0,0,0,0,0,-0.7642058581382374,-1.003049945034337,-0.5030836398223706,-2.9365657905268487,0.05970642726233802,-0.5173759297903988,1.4181442894256326,1.2508250729045671,-0.36873292613049763,1.8227592243109076,-1.2093394282722199,0.0184783253785695,-0.4039017199919804,0.4839991024478295,18,1.0
December 4,buf,Buffalo,24,rai,Oakland,38,2016,0,0,0,0,0,0.4778709916248728,1.5895906437308036,0.27192764424685156,0.5854985028386074,0.2171392674264767,2.3090264412282897,-1.2829684749756507,-1.5995979780543839,-2.768289689890496,-1.199143340114953,0.6586600906417717,0.2155476433622293,1.3302182669609364,0.035003205094434664,14,3.0
December 4,was,Washington,23,crd,Arizona,31,2016,0,0,0,0,0,-0.6172809035717783,0.16667633977829344,2.6507594118453266,-1.9493141409748869,0.7609913164702169,-0.8021376546916037,-0.5102029412083673,0.06756417997723685,0.9247970267019585,-0.2908411670668858,0.5299142637631534,0.5541125407398538,1.1035369757428002,-0.09303340984072561,8,2.5
December 4,car,Carolina,7,sea,Seattle,40,2016,0,0,0,0,0,0.9180757756008626,-0.9385184516429426,0.5685712235344967,0.6416123122695209,0.8307588338111128,-1.223889576323787,1.4547872582293062,1.6676156124124741,2.584482823360885,0.24362205615493795,0.5130850461886229,0.4126169613458891,-1.2312965420723576,0.9312595096405598,33,9.0
December 8,rai,Oakland,13,kan,Kansas City,21,2016,0,1,0,1,0,0.35865219193412956,0.528970737219193,1.1777782470801703,2.100516135007641,0.6782375244756522,-0.5156370053647136,0.9560521101147128,-0.304368535664691,-1.3099344334975291,0.6373039617616812,1.1436817071628358,1.286816074084798,0.3252591364710812,1.4381994988992117,8,3.5
December 11,pit,Pittsburgh,27,buf,Buffalo,20,2016,0,0,0,0,0,-1.1707071924846564,0.08671176261140912,0.008508529496444539,-0.5525576393126908,-0.8611882718062549,-2.0726101928652088,-0.7056916969586409,-0.9094211272476331,-1.0872172154223925,-0.9418332063942904,-0.039000087539455885,0.1447998536652481,2.267156791816981,-0.6665949418079533,-7,-1.0
December 11,was,Washington,27,phi,Philadelphia,22,2016,0,0,0,0,0,0.33299581351239826,0.2027018926948576,2.5159401268386326,1.9865867564510684,0.2591859176276697,0.7544877479237541,-0.1503189516927942,-2.1195263104135194,-0.7135020921477899,-1.6687278366904863,-0.16602421888580082,-0.23416473119478887,0.6501743933065298,-0.7332164845165291,-5,-2.0
December 11,den,Denver,10,oti,Tennessee,13,2016,0,0,0,0,1,-0.05194869532025681,-1.4236279447435125,-1.6226102137406575,0.32819049216886753,-1.321393523250216,-3.769355856177778,0.28608227519003093,0.77575456441141,1.8370525768116779,0.24362205615493795,-1.4880725989039651,-1.8006676897962255,1.23198430134362,-2.383808557388311,3,2.0
December 11,crd,Arizona,23,mia,Miami,26,2016,0,0,0,0,0,-0.06540524752474614,-1.5476422616306593,-0.629019774230293,1.9762214928557997,-1.184984008186674,0.6108896383751723,-0.48348384794757715,-0.37607064976922366,-2.1794166279888922,0.5724252351153892,0.31533788563212295,-1.3357812641319247,-1.1519661992801926,-0.4702012940035545,3,-2.0
December 11,min,Minnesota,25,jax,Jacksonville,16,2016,0,0,0,0,0,-0.6824961541064316,-1.7104225035176075,-0.37500781875369565,-1.1205027724007728,-1.1290580777265982,0.7517054688426579,-0.142566345946887,2.3443703180999464,3.2740211553954692,1.2278268201717952,-1.955333321767577,-1.9118151669756231,0.04946086244429002,-2.325864465483054,-9,-3.0
December 11,chi,Chicago,17,det,Detroit,20,2016,0,0,0,0,0,-0.5979968252553456,0.3549007912559492,-2.2825397494643838,1.1294090723079087,0.9596154946083976,0.60880292906435,0.7902199928615089,-1.9312642583384843,-1.4823190165061744,-1.3355151120010338,0.47171257730860766,-0.052269464318411694,-0.5323490455928003,0.16477531019025887,3,7.0
December 11,htx,Houston,22,clt,Indianapolis,17,2016,0,0,0,0,0,1.1513445987628546,-0.540388573789023,-2.9497492562395946,2.9741478168566173,0.34327921803005573,-1.7920218865856483,0.8862912267909021,0.2155597966944427,-0.9651652674802367,0.7758805065122605,0.2923374410728301,-1.1942856847379617,-1.2312965420723576,-0.9806122635835337,-5,6.5
December 11,cin,Cincinnati,23,cle,Cleveland,10,2016,0,0,0,0,1,-2.5320484723437295,-1.0360069101243128,-1.1047985891588583,0.013840439507444069,-2.5387719009840692,0.6133241325711314,-0.665964305656875,-0.9228432723669133,-0.6921154143386106,-1.5972347914506966,-2.5944340359220956,-1.1083638439336954,2.1878264490248203,-2.008376163386146,-13,-4.0
December 11,nor,New Orleans,11,tam,Tampa Bay,16,2016,0,0,0,0,0,-0.13170745540473758,1.1739300276199294,1.4197754983462008,0.18512127090928088,-0.35309414034914516,0.19018107139840024,-1.2099762918919315,-2.26293053862258,-0.8141673622807687,-2.0602049694327285,1.5341525983125874,0.6956081201338169,-1.586425158891314,1.3750489365119634,5,2.5
December 11,atl,Atlanta,42,ram,Los Angeles Rams,14,2016,0,0,0,0,0,-3.506778043963828,-2.068756736820397,1.9821026782814974,1.27681004551776,-3.3581596903485993,-1.2245851460940609,-3.5220209491962473,-1.6310336568010848,0.3283646853522194,-2.13610756040152,-1.4989467104323246,-1.9522148544580358,-0.8874776624117588,-2.201298830869219,-28,-4.5
December 11,sea,Seattle,10,gnb,Green Bay,38,2016,0,0,0,0,0,0.28559510690117473,-0.1465333619316329,-0.48494928270845605,-0.5525576393126908,-0.20150352999696186,0.47111716256309755,-0.8897878045478931,-1.5995979780543839,0.6731338513695129,-2.2548411493716003,-0.3500277753601533,-0.5323299410899992,-1.4768814561156431,0.16477531019025887,28,-3.0
December 12,rav,Baltimore,23,nwe,New England,30,2016,0,0,0,0,0,1.2415752118606038,0.23419020702020932,-0.35520163325503534,-0.7729905359396605,2.0423326751110737,-0.8031810093470146,2.8902425420910394,1.394229301113628,1.4922834107943865,1.8876379509571999,0.29370135903293704,-0.06744351542569427,-2.2362556725622116,0.6803927502522296,7,6.0
December 15,ram,Los Angeles Rams,3,sea,Seattle,24,2016,0,1,0,1,0,2.5340552014599704,-0.5702906649373409,-1.551557507388907,-2.08155398235882,2.5750598474676996,0.32891019255506376,3.3326338475780055,3.2810891899669876,4.143503349886833,1.5632443177257471,0.34142394368379964,-0.6586514693766772,-1.2312965420723576,-0.21586355429389564,21,16.0
December 18,phi,Philadelphia,26,rav,Baltimore,27,2016,0,0,0,0,0,-0.5175691529408177,-2.0838165325312605,0.6990549848206546,-0.7689681948429892,-0.12276826322586097,-1.083421530741438,0.9947513605837831,1.7975976955022568,1.5426160458608758,1.8227592243109076,-1.08561703135685,-0.3756603105887518,-0.4039017199919804,-0.7963670469037776,1,5.0
December 18,clt,Indianapolis,34,min,Minnesota,6,2016,0,0,0,0,0,0.15147552634297232,0.5289119510129898,0.9917435947425626,-0.7742281793540209,0.09996706625310264,0.4676393137117274,0.3999449785397966,0.8608788236352186,0.4000839982278868,0.6977731426789718,-0.011766232466265514,0.30146948416649555,-0.8383606796030991,0.4173775597392537,-28,5.0
December 18,oti,Tennessee,19,kan,Kansas City,17,2016,0,0,0,0,0,0.6874445426500531,0.7632975105773042,1.0768197360838192,2.4692782374052262,1.5727508648123636,2.872289763098233,1.067449789143874,-0.7077369300533197,-1.755368869647798,-0.02250716902372335,0.6501560374614668,-0.052269464318411694,-0.5021356856092948,-0.09129791968006276,-2,6.0
December 18,jax,Jacksonville,20,htx,Houston,21,2016,0,0,0,0,0,-0.908092911412035,-2.03318382900206,-0.17983426069901076,-1.2404656626023458,0.5145913384530774,0.7534443932683431,1.1125797500025234,2.142686120905633,0.7737991215024905,2.478160809367314,-0.8014654210371803,-2.967909546590905,-1.50709481609915,-2.583673185514038,1,3.5
December 18,pit,Pittsburgh,24,cin,Cincinnati,20,2016,0,0,0,0,0,-0.9530865702516389,-0.14385177605460148,0.7949543587021628,-0.780725807279413,-0.655904245007031,-1.0820303912008902,0.7338442611036501,-0.36264850464994597,-0.8141673622807687,0.23921251042593772,-1.338085255150837,-0.24933878230207152,-0.679699994018774,0.10162474780301048,-4,-3.0
December 18,gnb,Green Bay,30,chi,Chicago,27,2016,0,0,0,0,0,-1.509543188760961,-0.06816186488424922,0.618751071953764,0.32880931387604784,-2.2807251567210822,-1.9335332868234079,-1.9087215017427979,-0.6360348159487896,-1.25960179843104,-0.2842268484733862,-0.13936426232336863,2.075093346019441,0.6803877532900352,1.950345958639854,-3,-4.5
December 18,cle,Cleveland,13,buf,Buffalo,33,2016,0,0,0,0,0,2.152194224325198,2.2291279761712715,-1.8592239239360782,0.12823393434439534,2.224882752355399,-1.5079557314547176,1.1084990758019666,0.5023682531125664,-2.423520523873206,0.7736757336477613,1.9351025912660222,1.2160682843878168,3.6461481619509417,0.6717152994489124,20,10.5
December 18,sfo,San Francisco,13,atl,Atlanta,41,2016,0,0,0,0,0,2.760427275198496,2.9628363205567716,-1.355947244580393,0.75909991564237,3.5057776081936485,1.6018172249246279,0.2655001377951953,0.9057366475011934,-1.5829842866391526,1.6259182715075369,4.574250385644125,3.3838307822080838,2.1576130890413125,3.8726306728279303,28,14.0
December 18,nor,New Orleans,48,crd,Arizona,41,2016,0,0,0,0,0,0.18021543646258648,1.0370329265369858,2.621914122989226,-1.0983246739035293,0.5820886484028747,-1.5079557314547176,-1.0194494739130986,0.47093257436586566,1.3702314628522296,0.1050455114043568,2.3538134778769115,1.0897467561011382,0.0003438796356305951,0.8629024767713211,-7,3.0
December 18,nwe,New England,16,den,Denver,3,2016,0,0,0,0,0,-1.5205040230247706,-1.2468695559607699,3.53936772215614,-1.3474332969531346,-1.4524826980605363,3.1570514879994374,0.5892967784241174,1.3493714772476515,0.5724685812365341,1.1519242292030039,-2.8501667619945463,-1.6439980592949799,-2.41381998097169,-1.303307036162431,-13,-3.0
December 18,tam,Tampa Bay,20,dal,Dallas,26,2016,0,0,0,0,0,1.6354307785030826,0.950433456297427,-0.4358299500776903,0.9279054602154891,0.9635963264537982,-1.93214214728286,1.2490808724125202,0.5740703672170947,1.8370525768116779,0.24141728329043874,1.0652074120692143,1.7365284486418162,1.9611451578066843,1.8889308864132694,6,7.0
December 19,car,Carolina,26,was,Washington,15,2016,0,0,0,0,0,1.0268860867173704,0.38722189568661725,-1.3863084090625732,0.7842174172487223,-0.10442395494090703,-1.0823781760860272,-0.06942728560135503,-0.24608856667943857,-0.41906556119698685,-0.15005984945180534,1.131697030765471,1.9891715052151746,-0.09789008598168258,1.6994791992515235,-11,7.0
December 24,atl,Atlanta,33,car,Carolina,16,2016,0,0,0,1,0,-1.8310992527695957,0.04954577467357313,2.3528557120499074,-1.4612079700829057,-1.5790314580886593,0.33204025652129676,-3.6913781207329865,-2.7245789019964617,0.3283646853522194,-3.317153277221748,0.3259586440693784,-0.3756603105887518,0.6992913761151868,-0.9209326815176121,-17,-3.0
December 24,mia,Miami,34,buf,Buffalo,31,2016,0,0,0,0,0,-0.04441850173436887,0.7896920826857393,-0.76310294740425,-0.8078544794340979,0.5029445722072299,-0.5198104239863581,-0.7375196052526876,-0.9094211272476331,-1.3099344334975291,-1.2057576587084524,0.5403561334143253,0.6804340690265325,4.47354298403132,-0.6665949418079533,-3,4.5
December 24,oti,Tennessee,17,jax,Jacksonville,38,2016,0,0,0,0,0,-1.0462664144729836,-0.2598281922531165,1.1105245573354927,-0.41134488317464457,-0.5028987394909002,1.5986871609583946,-0.9860059157390983,0.9325809377397469,0.1559801023435753,0.5680156893863907,-0.7107903286076,-0.8405467362530544,-0.5021356856092948,-0.987554224226188,21,-4.0
December 24,min,Minnesota,25,gnb,Green Bay,38,2016,0,0,0,0,0,0.9641665541233981,0.29980334922667073,-1.004164482118269,-1.0064186884174116,0.5588328092892427,1.4592624700314567,-0.46011104257827506,-0.3894927948884995,2.4548715959705953,-1.3311055662720335,-0.006705570350504564,-0.5323299410899992,0.7295047360986946,-1.173534931066607,13,6.0
December 24,was,Washington,41,chi,Chicago,21,2016,0,1,0,0,0,-1.3136668947174324,0.41165009961092974,0.5610604942415623,-0.32361594421199297,-1.5427516509432952,-1.6512060561181623,-1.3358191524499747,-1.8461399991146759,-1.25960179843104,-1.4718868838871138,-0.9547544992212833,1.5394591306581564,1.7835808493972047,0.8032228947053985,-20,-3.0
December 24,clt,Indianapolis,25,rai,Oakland,33,2016,0,0,0,0,0,0.8696235797119296,2.1140362793418106,-0.23286491073491178,-1.1164804313041046,0.37367910198540116,3.0148445179914036,-1.3147963832696974,-1.5995979780543839,0.12703414508626304,-2.2548411493716003,0.9161517443990072,1.286816074084798,1.8818148150145213,0.4173775597392537,8,3.0
December 24,crd,Arizona,34,sea,Seattle,31,2016,0,0,0,0,0,0.4423762043522944,-1.864667127296424,0.7416429566711005,1.719532303893237,0.11514816154174379,0.7524010386129321,0.9137128172305289,1.2642472180238455,1.9163311691354794,0.37558428231201846,-0.19501700164377664,-1.729919900099246,-2.0586913641527333,-0.5982379089387146,-3,9.0
December 24,sfo,San Francisco,22,ram,Los Angeles Rams,21,2016,0,0,0,0,0,-0.750518763494181,-1.5331526834304314,-0.3110977857785115,2.071066881451024,0.15280517047299225,0.3282146227847897,0.2655001377951953,1.9992818926965703,0.3283646853522194,1.8227592243109076,-0.2973189928985551,-1.148763531416108,-0.33588111435817414,-0.4806142349675344,-1,6.0
December 24,tam,Tampa Bay,24,nor,New Orleans,31,2016,0,0,0,0,0,0.025038173978754907,0.6262034800483487,-1.952546906403003,-0.26997742160980354,0.279316237123052,-0.09249394419198265,-1.5664821043857842,-0.7928611892771283,1.5640027236700542,-1.5301512919399052,1.1116033109124772,2.130667084609138,0.8277387017160089,1.8889308864132694,7,3.0
December 24,cin,Cincinnati,10,htx,Houston,12,2016,0,0,0,0,0,-1.9154567093501802,-1.598005535622713,1.1758943155377235,-1.1270004003261649,-0.7824530050351539,0.18878993185785203,0.9852681168263403,1.537633529322689,1.2192335576527615,1.1585385477965047,-2.6253646351509374,-1.8966411158683363,0.1476948280616044,-2.3924860081916277,2,3.0
December 25,rav,Baltimore,27,pit,Pittsburgh,31,2016,0,0,0,0,0,0.6757615940547587,-0.36383397139475504,-0.029388361155523457,-1.4574950398398245,0.7878191780047057,1.7440241949326618,1.1543315338394526,0.5740703672170947,0.6731338513695129,1.1002741397437135,-0.40223712361601804,-0.26451283340935583,-1.1028492164715364,-0.34390016922905703,4,5.5
December 25,den,Denver,10,kan,Kansas City,33,2016,0,0,0,0,0,0.673453378789801,-1.992831680825227,-0.5889956953559992,2.8380403398028142,0.2980693548325499,-0.9391278514225821,1.8949754047890623,0.5023682531125664,0.47180331110355445,0.6373039617616812,-1.3024890035309096,-2.1948063257635466,0.3252591364710812,-2.767918402193793,23,3.5
December 26,det,Detroit,21,dal,Dallas,42,2016,0,0,0,0,0,2.51687410169896,3.338334860994357,-0.18343367258680865,-0.5755092649439059,1.299038829080065,0.044148467653858825,1.1058552850893144,-0.030982224365847397,1.6143353587365423,0.10945505713335713,1.2154108767609357,2.0043455563224595,1.9611451578066843,1.6977437090908607,21,6.5
January 1,jax,Jacksonville,20,clt,Indianapolis,24,2016,0,1,0,1,0,0.3468526767983636,-0.23911129375716716,-2.2358283570511013,1.7827625629567199,0.9023500557405003,-1.0862038098225344,0.329302831645102,-0.591176992082813,-1.4105997036305078,0.11606937572685605,1.193558229223156,-1.1942856847379617,-1.50709481609915,-0.40705073161630595,4,5.5
January 1,rav,Baltimore,10,cin,Cincinnati,27,2016,0,1,0,1,0,-0.27451512302941644,-0.7240895005603967,-0.6473100841028736,-2.1990415857316723,0.14915776129600916,0.6119329930305832,1.768251280660136,0.8474566785159383,-0.14601570805536307,1.6907969981538273,-1.5312039954687657,-1.052790105343997,-1.782893090125941,-0.4719367841642173,17,-2.5
January 1,car,Carolina,16,tam,Tampa Bay,17,2016,0,1,0,1,0,0.12013349407979895,-1.046595110392635,-0.29651918859179205,0.15675495534023565,-0.24127997280705626,-0.23330977465946823,-0.04825763915926251,-0.24608856667943857,-0.14601570805536307,-0.7405827078619194,0.2037790539001984,-0.3756603105887518,-2.1380217069448975,0.41911304989991655,1,3.5
January 1,cle,Cleveland,24,pit,Pittsburgh,27,2016,0,1,0,1,0,3.32009156364239,2.3588199666709024,-0.45485637178300975,0.6416123122695209,3.0688281958633197,0.6147152721116796,1.934115287043574,0.77575456441141,-1.331321111306706,1.3641985920578754,1.764984295507389,1.6102069203551381,1.3793352497695914,1.5679716039950364,3,3.5
January 1,dal,Dallas,13,phi,Philadelphia,27,2016,0,1,0,1,0,-0.42252703494121135,-0.43332792070572806,2.811604337613666,1.6461909696225254,-0.5906017556922061,1.883796670744736,-0.6118236219564579,-1.312789521636262,-1.3816537463731955,-1.2728411582192436,-1.195990833914746,-1.037616054236714,-0.728816976827431,-1.4979651938061673,14,6.5
January 1,htx,Houston,17,oti,Tennessee,24,2016,0,1,0,1,0,1.7389202787920006,-0.02882572237381109,-2.2644178907888985,1.519575746068765,-0.15852618081249148,-2.2165560872989274,1.2250055698643805,1.5824913531886657,0.9461837045111368,1.5632443177257471,0.013962048013247186,-0.9972163667543001,0.1287912052364516,-1.2366854934538554,7,3.0
January 1,chi,Chicago,10,min,Minnesota,38,2016,0,1,0,1,0,0.410312057757634,-0.30796938240883065,0.5374302952589765,0.5589886523911027,1.598276911317094,0.60880292906435,2.1027380722712445,0.2558262320522746,-0.9362193102229245,0.8297353688360535,0.22426778347786802,-1.037616054236714,-1.665755501683475,-0.3473711495503844,28,6.0
